baseMean	log2FoldChange	lfcSE	pvalue	padj
FRAEX38873_v2_000157400.1	6.09832245917933	1.55660124101342e-06	0.00144268386462292	0.621494012072588	0.999996272962074
FRAEX38873_v2_000209570.2	8.10210759178477	-1.024578250998e-06	0.00144267973491657	0.779377368958472	0.999996272962074
FRAEX38873_v2_000239160.2	7.26770172427469	6.78668535436217e-07	0.00144268249681055	0.832400410923847	0.999996272962074
FRAEX38873_v2_000240750.1	5.70480140475905	-5.57305662452249e-06	0.00144269034528805	0.232884259425577	0.999996272962074
FRAEX38873_v2_000259690.2	7.18625430320707	-1.36797583069673e-06	0.00144268213508727	0.660905987834147	0.999996272962074
FRAEX38873_v2_000273220.1	6.59766178063736	-1.81035173682033e-06	0.00144268339273982	0.547006262104337	0.999996272962074
FRAEX38873_v2_000275580.1	9.2390214535083	-9.25818553400456e-07	0.00144267866739364	0.753784359756356	0.999996272962074
FRAEX38873_v2_000297890.1	6.21571398676931	-1.69834768217157e-06	0.0014426843565278	0.549215786873027	0.999996272962074
FRAEX38873_v2_000303430.1	15.6257386809893	4.35885936216272e-07	0.00144266699003771	0.946174159589618	0.999996272962074
FRAEX38873_v2_000307110.1	4.29685904451914	5.75893251600446e-07	0.00144268837798498	0.857840856479746	0.999996272962074
FRAEX38873_v2_000308760.1	9.67900426077212	-1.74579570474444e-06	0.00144267830807285	0.634768877794697	0.999996272962074
FRAEX38873_v2_000342350.1	6.31708128808909	-3.68585669762911e-06	0.00144268640817654	0.18738464863462	0.999996272962074
FRAEX38873_v2_000345500.1	5.57479171237393	5.94736713159307e-07	0.00144268487344661	0.880104476228191	0.999996272962074
FRAEX38873_v2_000380970.2	13.1033789704755	1.05492463689489e-06	0.00144267050365908	0.788463138149042	0.999996272962074
FRAEX38873_v2_000381760.2	8.60672173839813	-3.62045590941409e-08	0.0014426792644243	0.991270514420839	0.999996272962074
FRAEX38873_v2_000005880.1	4.75681179412977	1.36996116312808e-06	0.00144268662395094	0.604584118891689	0.999996272962074
FRAEX38873_v2_000008860.1	10.8139126724769	-4.28608845671026e-06	0.00144267762693844	0.26876787824961	0.999996272962074
FRAEX38873_v2_000024950.1	5.9017559920609	6.8154949120008e-07	0.00144268404579747	0.818553684425646	0.999996272962074
FRAEX38873_v2_000026920.1	11.9600225532082	-1.17252650030841e-06	0.00144267317726097	0.673277408248168	0.999996272962074
FRAEX38873_v2_000040940.1	5.02662474150705	-8.40771395835675e-07	0.00144268654722473	0.737428441175594	0.999996272962074
FRAEX38873_v2_000086640.1	7.03733481836468	-3.65830652440456e-06	0.00144268455569035	0.226405146438765	0.999996272962074
FRAEX38873_v2_000100010.1	12.8329401527227	2.59808428497776e-07	0.00144267020204503	0.828104717981415	0.999996272962074
FRAEX38873_v2_000101960.2	8.76099157391212	1.30211402302742e-06	0.00144267873503807	0.798619767062857	0.999996272962074
FRAEX38873_v2_000110560.2	9.00577664596455	-4.32699055865916e-06	0.0014426827293344	0.196022118150196	0.999996272962074
FRAEX38873_v2_000114610.1	5.88449710518841	-9.07399098968601e-07	0.00144268410535972	0.538977679599117	0.999996272962074
FRAEX38873_v2_000133080.1	5.07195176268112	-7.77675069866957e-07	0.00144268662776372	0.353957294514716	0.999996272962074
FRAEX38873_v2_000274360.2	11.8182279388049	-3.25591795242786e-06	0.00144267480091186	0.414288039294813	0.999996272962074
FRAEX38873_v2_000294120.1	11.9117987241415	8.72362098098211e-07	0.00144267279759341	0.805445754599711	0.999996272962074
FRAEX38873_v2_000297310.1	10.8228247977175	-4.72176943823888e-06	0.00144267893007124	0.788073261033544	0.999996272962074
FRAEX38873_v2_000309480.1	8.06254522955487	-7.16508476898665e-07	0.00144268110120028	0.957515963015964	0.999996272962074
FRAEX38873_v2_000312800.1	4.01832223641555	-6.19463414778048e-07	0.00144268835596009	0.7782982660216	0.999996272962074
FRAEX38873_v2_000336880.1	3.82894282199757	4.46088294883211e-08	0.00144268859953714	0.941939893771477	0.999996272962074
FRAEX38873_v2_000337270.1	6.93966418237905	-1.57922275294638e-06	0.00144268355992038	0.483758866284011	0.999996272962074
FRAEX38873_v2_000343470.1	3.84324790216689	1.82227554617384e-06	0.00144268885207231	0.410587122919687	0.999996272962074
FRAEX38873_v2_000346950.1	6.93737201889757	-6.95348292008729e-07	0.00144268331148456	0.597862972824503	0.999996272962074
FRAEX38873_v2_000362020.1	8.90131787799145	-2.36251541827064e-06	0.00144267893854324	0.500682581434648	0.999996272962074
FRAEX38873_v2_000366160.1	4.78932272581347	2.34361099307232e-06	0.00144268709913089	0.361229124429232	0.999996272962074
FRAEX38873_v2_000368150.1	4.77905880868702	1.79104110653153e-06	0.0014426868365188	0.616262726453978	0.999996272962074
FRAEX38873_v2_000387520.1	9.78315439891574	-9.62627513477333e-07	0.00144267685757931	0.928028095094988	0.999996272962074
FRAEX38873_v2_000017240.1	12.4865199837336	-4.02836404399354e-07	0.00144267166023467	0.973299396291965	0.999996272962074
FRAEX38873_v2_000017400.1	12.1306761373249	-1.17919790046589e-06	0.00144267177557062	0.774888989481451	0.999996272962074
FRAEX38873_v2_000029760.1	15.3310945278684	-2.68895918285376e-06	0.00144266961789719	0.6403078762016	0.999996272962074
FRAEX38873_v2_000031940.1	17.1599163474931	1.21480185293547e-07	0.00144266280009279	0.946051276013013	0.999996272962074
FRAEX38873_v2_000054040.1	6.26714593986068	-1.44271661270095e-06	0.00144268409361686	0.614843246974062	0.999996272962074
FRAEX38873_v2_000139360.1	10.5146309426439	1.6046595048034e-06	0.00144267583161887	0.660389334696742	0.999996272962074
FRAEX38873_v2_000152960.1	5.29459564705245	2.09399601654276e-06	0.00144268635167023	0.401414398413766	0.999996272962074
FRAEX38873_v2_000153620.1	5.52330157119198	6.66532230230717e-07	0.00144268523451963	0.800510915377297	0.999996272962074
FRAEX38873_v2_000187740.1	6.21114385738757	1.52220547863526e-07	0.00144268344183982	0.980120347298894	0.999996272962074
FRAEX38873_v2_000247710.1	13.1632787248181	-1.86254989171107e-06	0.00144267051336005	0.669528269499617	0.999996272962074
FRAEX38873_v2_000250830.1	7.68640774501748	8.0141308769741e-07	0.00144268228129421	0.803992187867978	0.999996272962074
FRAEX38873_v2_000296050.1	6.4707526536152	3.30161713739866e-06	0.00144268443704614	0.272597465136488	0.999996272962074
FRAEX38873_v2_000307880.1	7.51666953620485	2.55799733900975e-06	0.00144268197002792	0.425059009759443	0.999996272962074
FRAEX38873_v2_000316680.1	8.28445297608379	8.45573690423752e-07	0.00144268014896301	0.793592739377549	0.999996272962074
FRAEX38873_v2_000351580.1	6.5698537668662	-3.12232679676379e-06	0.00144268458323941	0.291557895259885	0.999996272962074
FRAEX38873_v2_000353040.1	8.66924553177121	-2.65973406131758e-07	0.00144268024877525	0.915147565182171	0.999996272962074
FRAEX38873_v2_000362540.1	14.443880997365	6.27383085843264e-06	0.00144267438294096	0.694580292342647	0.999996272962074
FRAEX38873_v2_000380360.1	14.5560798577235	1.5894028471212e-06	0.0014426691289411	0.712416023883517	0.999996272962074
FRAEX38873_v2_000382380.2	8.14759264933037	-6.16350005924929e-07	0.00144267942869108	0.848017570357957	0.999996272962074
FRAEX38873_v2_000002190.1	4.24976686326763	6.15826370675403e-07	0.00144268751997629	0.801457976975826	0.999996272962074
FRAEX38873_v2_000006600.1	4.41601371755639	-1.87207486884668e-06	0.00144268855925735	0.414247790404854	0.999996272962074
FRAEX38873_v2_000013300.1	12.5199260442532	-4.0292356892546e-07	0.00144267283569084	0.910831491022485	0.999996272962074
FRAEX38873_v2_000015950.2	10.4018421447148	-4.89978083920921e-07	0.00144267524530889	0.639345554314006	0.999996272962074
FRAEX38873_v2_000022810.1	11.2639635829671	-3.04924817278434e-05	0.00144283491457096	0.63062335103976	0.999996272962074
FRAEX38873_v2_000050940.1	6.47029283032811	1.71417766971075e-06	0.00144268366895209	0.524626439836921	0.999996272962074
FRAEX38873_v2_000057320.1	6.36910445966937	-1.18037530935875e-06	0.00144268399727291	0.670749163022313	0.999996272962074
FRAEX38873_v2_000077410.1	6.47052109701006	6.48498854241173e-07	0.00144268442512616	0.815778815702913	0.999996272962074
FRAEX38873_v2_000082910.1	5.38831160894268	9.96342981394167e-07	0.0014426851376278	0.717032710954921	0.999996272962074
FRAEX38873_v2_000095030.1	6.27759630847237	3.08921777773561e-07	0.0014426833451127	0.906095216375743	0.999996272962074
FRAEX38873_v2_000096540.1	4.32668878932944	2.57997706123316e-06	0.00144268858469697	0.524548847445405	0.999996272962074
FRAEX38873_v2_000098000.1	4.53448584110922	-1.52196631904952e-07	0.00144268829063549	0.947425702457578	0.999996272962074
FRAEX38873_v2_000102820.1	14.1903926645381	7.37451723989449e-07	0.00144266775008355	0.91471890452508	0.999996272962074
FRAEX38873_v2_000108470.1	6.30342982201022	1.9582995132624e-06	0.00144268416150938	0.946198738859871	0.999996272962074
FRAEX38873_v2_000116300.1	10.3707797998631	1.8733631640646e-06	0.00144267572787044	0.694106376461292	0.999996272962074
FRAEX38873_v2_000143850.1	5.66203418823774	-2.44769697672761e-06	0.0014426870558764	0.532631538362997	0.999996272962074
FRAEX38873_v2_000160250.1	11.4764651560209	-5.3981537379631e-06	0.0014426799036805	0.197352598402305	0.999996272962074
FRAEX38873_v2_000168230.1	4.69118365089986	-1.91948413108542e-06	0.00144268851383246	0.398090632200529	0.999996272962074
FRAEX38873_v2_000175150.1	9.3248849481725	1.54601691922654e-08	0.00144267789617621	0.865140830024733	0.999996272962074
FRAEX38873_v2_000178300.1	18.3318188830423	-3.75456875848481e-06	0.00144266441650155	0.448406090047467	0.999996272962074
FRAEX38873_v2_000207860.1	5.42242608183199	-5.32283653170227e-06	0.00144268966990489	0.325981664670453	0.999996272962074
FRAEX38873_v2_000213740.1	6.4393127847056	1.89020027585066e-06	0.00144268365499677	0.523115342637796	0.999996272962074
FRAEX38873_v2_000279110.1	7.48850029438003	-3.59845433679233e-06	0.00144268325060535	0.269434021369215	0.999996272962074
FRAEX38873_v2_000284040.1	4.29627171904209	-1.46032273584552e-06	0.00144268773913379	0.548421164220024	0.999996272962074
FRAEX38873_v2_000302970.1	24.1529243847829	5.34059804029522e-06	0.00144265478980724	0.893801740374415	0.999996272962074
FRAEX38873_v2_000304710.2	12.4821717293954	-6.42163358061876e-06	0.00144267946484767	0.717428490525132	0.999996272962074
FRAEX38873_v2_000317980.1	5.26419104370011	3.11805184727039e-06	0.00144268666297108	0.247992340331843	0.999996272962074
FRAEX38873_v2_000326490.1	5.37843991825104	1.88951803120742e-06	0.00144268559411379	0.714372012585081	0.999996272962074
FRAEX38873_v2_000054130.1	4.35272790613622	2.30906233064494e-06	0.00144268800455595	0.332253819828297	0.999996272962074
FRAEX38873_v2_000057210.1	9.37020392927322	-8.18051739275569e-07	0.00144267759941793	0.815194854205404	0.999996272962074
FRAEX38873_v2_000094890.1	12.4038378612555	-2.88618858665208e-07	0.00144267241219762	0.769039602448201	0.999996272962074
FRAEX38873_v2_000098100.2	9.33335670803307	-6.76906124344083e-07	0.00144267742391541	0.826375480116935	0.999996272962074
FRAEX38873_v2_000201730.1	5.40052829652614	7.90116359949939e-07	0.0014426855713177	0.904982206059204	0.999996272962074
FRAEX38873_v2_000213080.3	8.58696965147696	-1.28716000766885e-06	0.00144268125957666	0.688673256384187	0.999996272962074
FRAEX38873_v2_000288570.3	14.3184120345972	2.14254585147964e-07	0.00144266809678411	0.870762890899479	0.999996272962074
FRAEX38873_v2_000371030.1	6.42179789907058	8.28884179032376e-07	0.00144268365998281	0.845990858991657	0.999996272962074
FRAEX38873_v2_000019130.1	5.20320009997727	-1.5335503141786e-07	0.0014426868484914	0.948751331551037	0.999996272962074
FRAEX38873_v2_000023850.1	8.70072692682017	-5.54154822619449e-06	0.0014426837782705	0.450577826535427	0.999996272962074
FRAEX38873_v2_000033870.1	13.9913693306198	-1.63525736048329e-06	0.00144266937692094	0.702041015470381	0.999996272962074
FRAEX38873_v2_000062950.4	9.94949551362662	-1.71407132889315e-06	0.00144267639914301	0.649601424199616	0.999996272962074
FRAEX38873_v2_000085270.1	5.9969422958033	-1.66963600780205e-06	0.00144268431867847	0.555632777551827	0.999996272962074
FRAEX38873_v2_000088510.1	12.6886099094869	8.07838542342842e-07	0.00144267117291237	0.687207588353256	0.999996272962074
FRAEX38873_v2_000091450.1	5.79446796748866	1.32636183457608e-06	0.00144268482392802	0.286619770985256	0.999996272962074
FRAEX38873_v2_000133300.1	10.0387993042041	-1.33609755681523e-07	0.00144267664909981	0.969479169391075	0.999996272962074
FRAEX38873_v2_000157850.1	7.73535479552121	1.96136827233394e-06	0.00144268112998992	0.388065933310706	0.999996272962074
FRAEX38873_v2_000179800.2	7.97056638490886	4.92502291920738e-07	0.0014426799028149	0.838982543761949	0.999996272962074
FRAEX38873_v2_000198850.1	9.11108336649293	1.59068834145904e-06	0.0014426793793018	0.875830941296878	0.999996272962074
FRAEX38873_v2_000211760.1	5.12189516454654	-4.14708994182127e-07	0.00144268653963058	0.965220694671614	0.999996272962074
FRAEX38873_v2_000284780.1	8.70241223882151	1.09669046952857e-06	0.00144267876401824	0.75131426801684	0.999996272962074
FRAEX38873_v2_000288190.1	5.97128975545226	2.48534262814258e-06	0.0014426847329932	0.380523318466439	0.999996272962074
FRAEX38873_v2_000301560.1	7.71347133501812	3.97638697097509e-08	0.00144268058259927	0.78550814423732	0.999996272962074
FRAEX38873_v2_000307250.1	11.694675320735	-1.31634846268041e-06	0.00144267320019997	0.725503524931428	0.999996272962074
FRAEX38873_v2_000337490.1	7.71968508791178	-3.90283603950827e-06	0.00144268303683091	0.446539603191157	0.999996272962074
FRAEX38873_v2_000342340.1	3.97610368621174	-8.78916950836402e-07	0.00144268822436415	0.954619062381881	0.999996272962074
FRAEX38873_v2_000348160.1	5.97621090713088	1.73893532552834e-07	0.00144268388530379	0.890318441671604	0.999996272962074
FRAEX38873_v2_000357940.1	10.1249761602135	2.542937867992e-06	0.00144267836212754	0.832087533880638	0.999996272962074
FRAEX38873_v2_000383700.1	5.90886953436291	1.95876613511168e-07	0.00144268552970822	0.939295801561587	0.999996272962074
FRAEX38873_v2_000042760.1	5.11637894334065	5.7916355978029e-06	0.0014426929354879	0.390246505758569	0.999996272962074
FRAEX38873_v2_000096460.1	6.83634313315555	-2.38144541255584e-07	0.00144268224425082	0.936734310064103	0.999996272962074
FRAEX38873_v2_000101050.1	7.91970286435054	-2.30240919615115e-06	0.00144268147309341	0.439463305175892	0.999996272962074
FRAEX38873_v2_000163020.1	11.8265957733251	-3.26981113517345e-07	0.00144267264379037	0.934404421480757	0.999996272962074
FRAEX38873_v2_000188630.1	4.06930755477712	-1.92709757392458e-06	0.00144268949661382	0.292532641719281	0.999996272962074
FRAEX38873_v2_000205800.1	11.079914900922	-1.90798051649628e-06	0.00144267721387305	0.529537819432941	0.999996272962074
FRAEX38873_v2_000217150.1	5.87947751759635	1.49165750017321e-06	0.00144268463418496	0.624941629756591	0.999996272962074
FRAEX38873_v2_000241610.1	4.94621326624261	-1.66119789109547e-07	0.00144268654765868	0.991878277881399	0.999996272962074
FRAEX38873_v2_000267930.1	7.09734642491956	-1.82971204914971e-06	0.0014426841319543	0.523791840944979	0.999996272962074
FRAEX38873_v2_000269920.1	8.83431943906217	2.78270129760076e-06	0.00144267937470101	0.35028843526144	0.999996272962074
FRAEX38873_v2_000284950.1	4.85375758643046	2.5795697601071e-06	0.00144268712866139	0.314217204859196	0.999996272962074
FRAEX38873_v2_000331430.1	9.83563128659394	4.74758946446039e-06	0.00144267996706204	0.317754993028653	0.999996272962074
FRAEX38873_v2_000353830.1	10.8807837022604	-6.5964431200331e-06	0.00144268232662724	0.627561040677033	0.999996272962074
FRAEX38873_v2_000369230.1	8.77561993201126	3.48880461905865e-06	0.00144268008659821	0.742713661797375	0.999996272962074
FRAEX38873_v2_000395820.1	9.84388163029666	9.81240345226888e-07	0.00144267662279392	0.789618294550856	0.999996272962074
FRAEX38873_v2_000010430.1	6.31184858515263	-6.73316495230573e-07	0.00144268514181617	0.831801372749954	0.999996272962074
FRAEX38873_v2_000024630.1	7.12394688746492	-5.02318735069942e-07	0.00144268220405188	0.718062836014597	0.999996272962074
FRAEX38873_v2_000024790.1	3.91319360811094	-1.00428276907168e-06	0.00144268977410282	0.961291080790939	0.999996272962074
FRAEX38873_v2_000147850.2	5.58537333977925	1.74269702341359e-06	0.00144268503479108	0.523164465365971	0.999996272962074
FRAEX38873_v2_000152170.1	14.5332056083188	7.14595497787691e-07	0.00144266698420114	0.875099894556661	0.999996272962074
FRAEX38873_v2_000184260.1	4.88108864954786	-4.14770297831399e-06	0.00144269007176885	0.0836176430830295	0.999996272962074
FRAEX38873_v2_000190760.1	4.75063841800708	3.68117289424748e-06	0.00144268949337762	0.944191465345572	0.999996272962074
FRAEX38873_v2_000208250.1	12.7550754362495	-3.53338599607732e-06	0.00144267482302674	0.85399099432771	0.999996272962074
FRAEX38873_v2_000238740.2	9.77024276516926	-8.19317631821796e-07	0.00144267771190789	0.407893419807854	0.999996272962074
FRAEX38873_v2_000247280.1	8.06095066207488	4.8110478069243e-06	0.00144268360537141	0.357560457788361	0.999996272962074
FRAEX38873_v2_000289500.1	10.9962378837304	2.61525908298484e-06	0.00144267488742013	0.478842648919885	0.999996272962074
FRAEX38873_v2_000327290.1	7.66938658428217	3.47183758740766e-06	0.00144268271214381	0.341045455195319	0.999996272962074
FRAEX38873_v2_000332680.1	12.7109027740135	1.61636326559655e-07	0.00144267206769815	0.654835805306402	0.999996272962074
FRAEX38873_v2_000340290.1	17.1518084086357	5.1120199509061e-06	0.00144266930023839	0.705727309565708	0.999996272962074
FRAEX38873_v2_000357330.2	6.8968067667723	-1.0727715111542e-06	0.0014426842592362	0.69970166557192	0.999996272962074
FRAEX38873_v2_000371460.1	8.64738564841559	-2.30399531456462e-06	0.00144267963434459	0.499285346699119	0.999996272962074
FRAEX38873_v2_000385920.1	8.59165727098864	8.75211127387855e-07	0.00144267870504532	0.800278461540825	0.999996272962074
FRAEX38873_v2_000008420.1	6.3336331069444	-1.65986261365662e-06	0.00144268495837796	0.331248280045373	0.999996272962074
FRAEX38873_v2_000014700.1	4.7485717927629	-7.06639374289155e-08	0.00144268769079966	0.974607904963638	0.999996272962074
FRAEX38873_v2_000027870.4	7.14654540762121	2.54702569638664e-06	0.00144268266339672	0.458071307671449	0.999996272962074
FRAEX38873_v2_000035590.1	11.5400470909377	-3.16052830342539e-06	0.00144267494953536	0.941436205949707	0.999996272962074
FRAEX38873_v2_000049900.2	10.5948239371467	2.43992267629837e-06	0.00144267636023631	0.518140238912284	0.999996272962074
FRAEX38873_v2_000059070.3	14.202507583768	-3.82537209523413e-06	0.00144267164665781	0.385844073245024	0.999996272962074
FRAEX38873_v2_000060480.1	8.6288398030712	-3.84364667846354e-07	0.00144267941866157	0.874978229211576	0.999996272962074
FRAEX38873_v2_000102580.1	7.50833193525229	1.64094590878094e-06	0.0014426810895818	0.689044025145257	0.999996272962074
FRAEX38873_v2_000135950.1	12.5245156391382	1.74138469328938e-06	0.00144267174075786	0.674332303235231	0.999996272962074
FRAEX38873_v2_000142480.1	10.6643730044571	-6.52390719935722e-07	0.00144267611459538	0.847191607353745	0.999996272962074
FRAEX38873_v2_000155060.1	4.23163551759309	-3.37972308824452e-06	0.00144268972470332	0.299809616453108	0.999996272962074
FRAEX38873_v2_000169100.3	7.22398823555799	-3.44725911348237e-07	0.00144268229893247	0.909161372303647	0.999996272962074
FRAEX38873_v2_000199710.1	7.08785412470842	3.30319060618074e-06	0.00144268319703375	0.34698344738646	0.999996272962074
FRAEX38873_v2_000207360.1	10.2232148214509	-3.54886828921164e-05	0.00144289502281703	0.933996548407847	0.999996272962074
FRAEX38873_v2_000211450.1	4.64376508034772	1.48755173037795e-06	0.00144268732668633	0.539073004351661	0.999996272962074
FRAEX38873_v2_000227380.1	7.49633581891627	2.47730357656674e-06	0.00144268162208888	0.461766150544818	0.999996272962074
FRAEX38873_v2_000230100.1	9.54582723370623	4.27937690533585e-07	0.00144267702376301	0.893266196465419	0.999996272962074
FRAEX38873_v2_000256690.1	7.69405562804076	2.13287333060624e-06	0.00144268222820919	0.496820145483481	0.999996272962074
FRAEX38873_v2_000261620.1	9.61948363996889	8.16686298978475e-07	0.0014426775819934	0.860136649853379	0.999996272962074
FRAEX38873_v2_000265800.1	14.156319920255	-3.53462958101093e-06	0.00144267113594179	0.698344887466043	0.999996272962074
FRAEX38873_v2_000268770.1	5.0905769952218	-4.99552526495238e-07	0.00144268576768523	0.851889855435943	0.999996272962074
FRAEX38873_v2_000279890.2	10.5745789855938	1.09997677424236e-08	0.00144267535051179	0.81818648986244	0.999996272962074
FRAEX38873_v2_000280130.1	10.5920304998524	8.07584738804876e-07	0.00144267543973194	0.639738217871151	0.999996272962074
FRAEX38873_v2_000309080.1	19.5578842062778	2.42145328485699e-06	0.00144266019403973	0.64821249275062	0.999996272962074
FRAEX38873_v2_000320460.1	4.15939265294724	-1.89359329612328e-06	0.00144268823742139	0.413925666720538	0.999996272962074
FRAEX38873_v2_000321260.1	14.0945264209247	-7.70843605837825e-07	0.0014426684133162	0.795998675114101	0.999996272962074
FRAEX38873_v2_000350900.2	10.5905039207404	-2.62852561196573e-07	0.00144267541460989	0.741285264264268	0.999996272962074
FRAEX38873_v2_000366430.1	10.5560092665361	-4.72297955760156e-06	0.00144267903701637	0.957115245352633	0.999996272962074
FRAEX38873_v2_000367610.1	5.10186875433086	2.16247801224303e-06	0.00144268635904496	0.56269228721595	0.999996272962074
FRAEX38873_v2_000391550.1	4.17982837297299	2.99488690214962e-06	0.0014426888395228	0.0761329277006641	0.999996272962074
FRAEX38873_v2_000391700.1	5.2365207341784	-1.91032245093255e-06	0.0014426865969274	0.818930089501681	0.999996272962074
FRAEX38873_v2_000025600.1	5.10488638486012	-3.10326748188583e-06	0.00144268816938232	0.195217440823834	0.999996272962074
FRAEX38873_v2_000042620.1	12.8329495606123	-7.742122667425e-07	0.00144267179302253	0.851520349071237	0.999996272962074
FRAEX38873_v2_000065940.1	7.04880009474896	3.96564203435167e-07	0.00144268287274089	0.894351185223886	0.999996272962074
FRAEX38873_v2_000117570.1	4.83187168029275	1.92296671855182e-06	0.00144268702506311	0.488670373919409	0.999996272962074
FRAEX38873_v2_000156550.2	5.00980764015215	1.86218668923493e-07	0.00144268629411472	0.646281538908312	0.999996272962074
FRAEX38873_v2_000167000.1	10.6918678683977	7.3859489206628e-07	0.0014426744631626	0.864489258813197	0.999996272962074
FRAEX38873_v2_000182760.1	3.82888381984745	1.42160133485708e-06	0.00144268881078626	0.413304224127673	0.999996272962074
FRAEX38873_v2_000204190.2	5.77363489723831	1.67672322206793e-06	0.00144268473650652	0.544578549355895	0.999996272962074
FRAEX38873_v2_000226140.1	3.76999733403706	3.41699267888595e-07	0.00144268869394651	0.697848112908326	0.999996272962074
FRAEX38873_v2_000241780.1	9.10054834734223	-2.06583072590785e-06	0.0014426802020765	0.492591405845895	0.999996272962074
FRAEX38873_v2_000253200.1	10.0406592428193	2.10365499751291e-06	0.00144267812918331	0.978403496289423	0.999996272962074
FRAEX38873_v2_000257650.1	7.84207391109257	1.52631286606735e-06	0.00144268121611296	0.659035094387209	0.999996272962074
FRAEX38873_v2_000272570.1	11.6779274625007	4.1441900914506e-07	0.00144267241967135	0.893763145805651	0.999996272962074
FRAEX38873_v2_000280060.1	9.74011177539662	2.84662160008144e-07	0.00144267645832831	0.928458891424767	0.999996272962074
FRAEX38873_v2_000300810.1	3.95696092753958	-2.01169248540097e-06	0.00144268949118585	0.342670911748164	0.999996272962074
FRAEX38873_v2_000317690.1	3.83077767374396	-5.5038589339192e-07	0.00144268883648655	0.795811940977781	0.999996272962074
FRAEX38873_v2_000322750.1	6.93976140210728	1.49865143326756e-06	0.00144268358117524	0.632221476566059	0.999996272962074
FRAEX38873_v2_000326370.1	9.90672673214575	1.21505115833885e-06	0.00144267653612851	0.737296583248156	0.999996272962074
FRAEX38873_v2_000347360.1	4.91161565565678	1.03404410913285e-06	0.00144268620216377	0.370307039136861	0.999996272962074
FRAEX38873_v2_000397380.1	7.87345795956909	2.59893041610125e-06	0.00144268096138721	0.434329910019371	0.999996272962074
FRAEX38873_v2_000005190.1	4.21209725305892	1.08093329426342e-06	0.00144268780828723	0.887418908757451	0.999996272962074
FRAEX38873_v2_000010730.1	4.66934593004391	5.7351134511875e-08	0.00144268774197194	0.952270790073312	0.999996272962074
FRAEX38873_v2_000026200.1	9.45170299880106	1.09526050069344e-07	0.00144267682489657	0.501296675507116	0.999996272962074
FRAEX38873_v2_000045650.1	8.34631252520271	-1.43649377977772e-06	0.00144268094091083	0.8257415847206	0.999996272962074
FRAEX38873_v2_000054290.1	8.23832584064869	1.08843010315972e-06	0.00144267988024767	0.463434531429308	0.999996272962074
FRAEX38873_v2_000055790.2	4.53213998507099	3.1169072543625e-06	0.00144268833183227	0.172861316794571	0.999996272962074
FRAEX38873_v2_000062620.2	11.5790855511874	4.03039637710906e-06	0.00144267705920908	0.676280967318256	0.999996272962074
FRAEX38873_v2_000064770.2	8.59731356800981	-1.87231450107587e-06	0.00144268039652391	0.704761597660627	0.999996272962074
FRAEX38873_v2_000078700.1	12.5746771401283	1.50298498582118e-06	0.00144267268952627	0.56437101000209	0.999996272962074
FRAEX38873_v2_000095160.1	9.56778635124769	1.63900346749253e-07	0.00144267779013426	0.912427095481755	0.999996272962074
FRAEX38873_v2_000096160.1	5.30862309004325	7.08449167760528e-07	0.00144268601463859	0.793922943252132	0.999996272962074
FRAEX38873_v2_000106480.1	4.55639546997505	6.67957385393915e-07	0.00144268733915902	0.760426854834377	0.999996272962074
FRAEX38873_v2_000138980.3	7.17714268963337	2.12674096428944e-06	0.00144268228579846	0.497312406167725	0.999996272962074
FRAEX38873_v2_000150150.2	7.14172774684798	4.09427139310982e-06	0.00144268412031725	0.392773407164866	0.999996272962074
FRAEX38873_v2_000153470.1	10.3371230591292	-3.75759333060397e-06	0.00144267898246933	0.334785176682966	0.999996272962074
FRAEX38873_v2_000155440.1	16.171788875246	2.54461001663698e-07	0.00144266477743446	0.834924793294213	0.999996272962074
FRAEX38873_v2_000183050.1	7.35314532664999	3.82970267347691e-07	0.00144268246143979	0.897648510988091	0.999996272962074
FRAEX38873_v2_000225930.1	4.22025253736992	1.26883918331256e-06	0.00144268795817868	0.583298516220003	0.999996272962074
FRAEX38873_v2_000227300.1	8.3060643794973	-3.38116114674505e-06	0.00144268200343434	0.397295701064402	0.999996272962074
FRAEX38873_v2_000227580.1	4.21600624001468	3.30722275863377e-06	0.00144268915840009	0.152736322887485	0.999996272962074
FRAEX38873_v2_000333790.1	9.24528331621019	7.43827288876919e-07	0.00144267809428685	0.832546859875843	0.999996272962074
FRAEX38873_v2_000340020.1	9.49508380102227	-2.74659937856294e-07	0.00144267730295166	0.93433272115577	0.999996272962074
FRAEX38873_v2_000350230.1	5.70860545906545	-8.41753705301802e-08	0.00144268602263394	0.996020617908914	0.999996272962074
FRAEX38873_v2_000364660.1	9.16761668904307	1.60576443223472e-06	0.0014426778538613	0.500814649194526	0.999996272962074
FRAEX38873_v2_000393040.3	10.5030625283232	6.06669857014384e-08	0.00144267554379908	0.805871590661455	0.999996272962074
FRAEX38873_v2_000049030.1	14.1880748922939	1.07689923311247e-06	0.00144266783003857	0.821732458617103	0.999996272962074
FRAEX38873_v2_000094530.1	7.42106869856492	3.22054964685572e-07	0.00144268222226707	0.647808583790458	0.999996272962074
FRAEX38873_v2_000119200.1	9.46521489631247	-2.14022740082511e-06	0.00144267828733584	0.54620313705769	0.999996272962074
FRAEX38873_v2_000157270.1	7.49181525195099	4.54696168913693e-07	0.00144268276571348	0.635085339005064	0.999996272962074
